Timestamp,Region,Load_kW,Peak_Demand_kW,Energy_Consumed_kWh,Voltage,Current,Power_Factor,Load_Factor
2025-01-11 04:45:00,Balochistan,9908.21,0.0,9908.21,228.42,43.38,0.946,0.638
2025-01-11 05:00:00,Balochistan,10340.0,0.0,10340.0,221.87,46.6,0.942,0.666
2025-01-11 05:15:00,Balochistan,9269.2,0.0,9269.2,235.09,39.43,0.977,0.597
2025-01-11 05:30:00,Balochistan,9647.5,0.0,9647.5,235.27,41.01,0.915,0.621
2025-01-11 05:45:00,Balochistan,9566.49,0.0,9566.49,229.73,41.64,0.923,0.616
2025-01-11 06:00:00,Balochistan,10095.85,0.0,10095.85,223.12,45.25,0.987,0.65
2025-01-11 06:15:00,Balochistan,9775.81,0.0,9775.81,234.03,41.77,0.947,0.63
2025-01-11 06:30:00,Balochistan,9264.2,0.0,9264.2,230.18,40.25,0.969,0.597
2025-01-11 06:45:00,Balochistan,9928.53,0.0,9928.53,230.59,43.06,0.957,0.639
2025-01-11 07:00:00,Balochistan,9801.09,0.0,9801.09,223.97,43.76,0.897,0.631
2025-01-11 07:15:00,Balochistan,9656.22,0.0,9656.22,234.31,41.21,0.928,0.622
2025-01-11 07:30:00,Balochistan,9662.08,0.0,9662.08,233.03,41.46,0.931,0.622
2025-01-11 07:45:00,Balochistan,9605.71,0.0,9605.71,228.36,42.06,0.962,0.619
2025-01-11 08:00:00,Balochistan,9945.94,0.0,9945.94,218.5,45.52,0.904,0.64
2025-01-11 08:15:00,Balochistan,9638.1,0.0,9638.1,233.06,41.35,0.933,0.621
2025-01-11 08:30:00,Balochistan,9768.31,0.0,9768.31,232.62,41.99,0.935,0.629
2025-01-11 08:45:00,Balochistan,10060.77,0.0,10060.77,234.28,42.94,0.919,0.648
2025-01-11 09:00:00,Balochistan,12821.3,0.0,12821.3,234.06,54.78,0.916,0.826
2025-01-11 09:15:00,Balochistan,13499.23,0.0,13499.23,228.27,59.14,0.982,0.869
2025-01-11 09:30:00,Balochistan,12976.74,0.0,12976.74,232.97,55.7,0.957,0.836
2025-01-11 09:45:00,Balochistan,13040.42,0.0,13040.42,227.86,57.23,0.936,0.84
2025-01-11 10:00:00,Balochistan,13153.06,0.0,13153.06,233.88,56.24,0.951,0.847
2025-01-11 10:15:00,Balochistan,13420.07,0.0,13420.07,232.3,57.77,0.885,0.864
2025-01-11 10:30:00,Balochistan,13515.78,0.0,13515.78,230.05,58.75,0.912,0.87
2025-01-11 10:45:00,Balochistan,13169.05,0.0,13169.05,226.72,58.09,0.959,0.848
2025-01-11 11:00:00,Balochistan,13243.99,0.0,13243.99,231.95,57.1,0.982,0.853
2025-01-11 11:15:00,Balochistan,13732.89,0.0,13732.89,227.99,60.23,0.981,0.884
2025-01-11 11:30:00,Balochistan,13290.77,0.0,13290.77,235.71,56.39,0.977,0.856
2025-01-11 11:45:00,Balochistan,13461.09,0.0,13461.09,227.52,59.16,0.964,0.867
2025-01-11 12:00:00,Balochistan,13394.67,0.0,13394.67,218.37,61.34,0.988,0.863
2025-01-11 12:15:00,Balochistan,12834.69,0.0,12834.69,227.25,56.48,0.955,0.826
2025-01-11 12:30:00,Balochistan,13412.89,0.0,13412.89,226.92,59.11,0.969,0.864
2025-01-11 12:45:00,Balochistan,13602.94,0.0,13602.94,229.72,59.21,0.974,0.876
2025-01-11 13:00:00,Balochistan,13401.55,0.0,13401.55,233.53,57.39,0.971,0.863
2025-01-11 13:15:00,Balochistan,13244.14,0.0,13244.14,224.87,58.9,0.928,0.853
2025-01-11 13:30:00,Balochistan,13606.51,0.0,13606.51,230.64,59.0,0.927,0.876
2025-01-11 13:45:00,Balochistan,13283.57,0.0,13283.57,219.99,60.38,0.896,0.855
2025-01-11 14:00:00,Balochistan,13269.68,0.0,13269.68,235.67,56.31,0.988,0.855
2025-01-11 14:15:00,Balochistan,13290.13,0.0,13290.13,236.32,56.24,0.938,0.856
2025-01-11 14:30:00,Balochistan,13020.97,0.0,13020.97,230.02,56.61,0.886,0.838
2025-01-11 14:45:00,Balochistan,13512.16,0.0,13512.16,229.88,58.78,0.951,0.87
2025-01-11 15:00:00,Balochistan,13921.1,0.0,13921.1,233.15,59.71,0.914,0.896
2025-01-11 15:15:00,Balochistan,13611.42,0.0,13611.42,226.0,60.23,0.903,0.877
2025-01-11 15:30:00,Balochistan,13250.7,0.0,13250.7,223.55,59.27,0.962,0.853
2025-01-11 15:45:00,Balochistan,13004.67,0.0,13004.67,221.5,58.71,0.94,0.837
2025-01-11 16:00:00,Balochistan,13311.82,0.0,13311.82,234.29,56.82,0.974,0.857
2025-01-11 16:15:00,Balochistan,13638.7,0.0,13638.7,221.16,61.67,0.952,0.878
2025-01-11 16:30:00,Balochistan,13357.04,0.0,13357.04,225.6,59.21,0.886,0.86
2025-01-11 16:45:00,Balochistan,12919.03,0.0,12919.03,232.78,55.5,0.966,0.832
2025-01-11 17:00:00,Balochistan,12920.74,0.0,12920.74,236.68,54.59,0.92,0.832
2025-01-11 17:15:00,Balochistan,12912.16,0.0,12912.16,237.25,54.43,0.984,0.831
2025-01-11 17:30:00,Balochistan,12876.32,0.0,12876.32,225.59,57.08,0.964,0.829
2025-01-11 17:45:00,Balochistan,13272.75,0.0,13272.75,225.35,58.9,0.949,0.855
2025-01-11 18:00:00,Balochistan,15606.75,15606.75,15606.75,229.45,68.02,0.926,1.005
2025-01-11 18:15:00,Balochistan,15816.28,15816.28,15816.28,224.29,70.52,0.959,1.018
2025-01-11 18:30:00,Balochistan,15147.86,15147.86,15147.86,228.54,66.28,0.949,0.975
2025-01-11 18:45:00,Balochistan,15289.77,15289.77,15289.77,226.39,67.54,0.944,0.985
2025-01-11 19:00:00,Balochistan,15710.11,15710.11,15710.11,234.39,67.02,0.921,1.012
2025-01-11 19:15:00,Balochistan,15652.12,15652.12,15652.12,239.47,65.36,0.92,1.008
2025-01-11 19:30:00,Balochistan,14968.07,14968.07,14968.07,227.51,65.79,0.981,0.964
2025-01-11 19:45:00,Balochistan,15668.21,15668.21,15668.21,229.09,68.39,0.929,1.009
2025-01-11 20:00:00,Balochistan,15379.58,15379.58,15379.58,233.38,65.9,0.986,0.99
2025-01-11 20:15:00,Balochistan,15621.53,15621.53,15621.53,233.07,67.02,0.981,1.006
2025-01-11 20:30:00,Balochistan,15425.39,15425.39,15425.39,228.95,67.37,0.887,0.993
2025-01-11 20:45:00,Balochistan,15656.34,15656.34,15656.34,229.87,68.11,0.923,1.008
2025-01-11 21:00:00,Balochistan,15542.62,15542.62,15542.62,224.77,69.15,0.949,1.001
2025-01-11 21:15:00,Balochistan,15592.5,15592.5,15592.5,227.0,68.69,0.887,1.004
2025-01-11 21:30:00,Balochistan,15730.25,15730.25,15730.25,228.25,68.92,0.986,1.013
2025-01-11 21:45:00,Balochistan,15726.7,15726.7,15726.7,230.76,68.15,0.923,1.013
2025-01-11 22:00:00,Balochistan,15360.72,15360.72,15360.72,231.25,66.42,0.913,0.989
2025-01-11 22:15:00,Balochistan,14800.94,14800.94,14800.94,223.61,66.19,0.965,0.953
2025-01-11 22:30:00,Balochistan,15673.02,15673.02,15673.02,228.82,68.49,0.957,1.009
2025-01-11 22:45:00,Balochistan,15199.66,15199.66,15199.66,226.95,66.97,0.96,0.979
2025-01-11 23:00:00,Balochistan,10025.65,0.0,10025.65,238.06,42.11,0.976,0.646
2025-01-11 23:15:00,Balochistan,9305.67,0.0,9305.67,236.45,39.36,0.961,0.599
2025-01-11 23:30:00,Balochistan,9957.26,0.0,9957.26,223.18,44.62,0.884,0.641
2025-01-11 23:45:00,Balochistan,9538.71,0.0,9538.71,229.31,41.6,0.986,0.614
2025-01-12 00:00:00,Balochistan,9639.99,0.0,9639.99,225.91,42.67,0.909,0.621
2025-01-12 00:15:00,Balochistan,9607.73,0.0,9607.73,220.69,43.54,0.909,0.619
2025-01-12 00:30:00,Balochistan,9353.55,0.0,9353.55,226.26,41.34,0.987,0.602
2025-01-12 00:45:00,Balochistan,9475.23,0.0,9475.23,224.58,42.19,0.921,0.61
2025-01-12 01:00:00,Balochistan,9869.2,0.0,9869.2,230.42,42.83,0.945,0.636
2025-01-12 01:15:00,Balochistan,9720.31,0.0,9720.31,233.62,41.61,0.949,0.626
2025-01-12 01:30:00,Balochistan,9331.38,0.0,9331.38,219.38,42.54,0.985,0.601
2025-01-12 01:45:00,Balochistan,9722.17,0.0,9722.17,223.62,43.48,0.914,0.626
2025-01-12 02:00:00,Balochistan,9699.56,0.0,9699.56,234.78,41.31,0.964,0.625
2025-01-12 02:15:00,Balochistan,10032.62,0.0,10032.62,229.47,43.72,0.957,0.646
2025-01-12 02:30:00,Balochistan,10042.88,0.0,10042.88,228.06,44.04,0.89,0.647
2025-01-12 02:45:00,Balochistan,9808.02,0.0,9808.02,226.07,43.38,0.96,0.632
2025-01-12 03:00:00,Balochistan,10277.04,0.0,10277.04,235.17,43.7,0.909,0.662
2025-01-12 03:15:00,Balochistan,9354.5,0.0,9354.5,221.36,42.26,0.93,0.602
2025-01-12 03:30:00,Balochistan,9658.62,0.0,9658.62,228.34,42.3,0.965,0.622
2025-01-12 03:45:00,Balochistan,9456.21,0.0,9456.21,231.63,40.82,0.935,0.609
2025-01-12 04:00:00,Balochistan,9780.14,0.0,9780.14,230.8,42.37,0.98,0.63
2025-01-12 04:15:00,Balochistan,10166.31,0.0,10166.31,219.65,46.28,0.951,0.655
2025-01-12 04:30:00,Balochistan,9966.15,0.0,9966.15,221.0,45.09,0.919,0.642
2025-01-12 04:45:00,Balochistan,10105.56,0.0,10105.56,228.06,44.31,0.926,0.651
2025-01-12 05:00:00,Balochistan,9718.24,0.0,9718.24,228.37,42.55,0.94,0.626
2025-01-12 05:15:00,Balochistan,10004.42,0.0,10004.42,227.13,44.05,0.919,0.644
2025-01-12 05:30:00,Balochistan,9540.64,0.0,9540.64,229.08,41.65,0.91,0.614
2025-01-12 05:45:00,Balochistan,9683.43,0.0,9683.43,227.77,42.51,0.952,0.624
2025-01-12 06:00:00,Balochistan,9720.36,0.0,9720.36,229.77,42.31,0.909,0.626
2025-01-12 06:15:00,Balochistan,9684.65,0.0,9684.65,234.71,41.26,0.942,0.624
2025-01-12 06:30:00,Balochistan,9915.7,0.0,9915.7,229.9,43.13,0.911,0.639
2025-01-12 06:45:00,Balochistan,10001.68,0.0,10001.68,238.02,42.02,0.948,0.644
2025-01-12 07:00:00,Balochistan,9638.29,0.0,9638.29,232.13,41.52,0.973,0.621
2025-01-12 07:15:00,Balochistan,9867.26,0.0,9867.26,226.4,43.58,0.903,0.635
2025-01-12 07:30:00,Balochistan,9526.91,0.0,9526.91,231.54,41.15,0.958,0.613
2025-01-12 07:45:00,Balochistan,10124.18,0.0,10124.18,223.77,45.24,0.94,0.652
2025-01-12 08:00:00,Balochistan,9830.21,0.0,9830.21,222.37,44.21,0.897,0.633
2025-01-12 08:15:00,Balochistan,10030.24,0.0,10030.24,230.11,43.59,0.913,0.646
2025-01-12 08:30:00,Balochistan,9967.42,0.0,9967.42,223.7,44.56,0.98,0.642
2025-01-12 08:45:00,Balochistan,9651.53,0.0,9651.53,233.76,41.29,0.976,0.622
2025-01-12 09:00:00,Balochistan,12949.87,0.0,12949.87,226.29,57.23,0.957,0.834
2025-01-12 09:15:00,Balochistan,13275.37,0.0,13275.37,227.68,58.31,0.914,0.855
2025-01-12 09:30:00,Balochistan,13491.54,0.0,13491.54,242.48,55.64,0.907,0.869
2025-01-12 09:45:00,Balochistan,13152.64,0.0,13152.64,225.59,58.3,0.923,0.847
2025-01-12 10:00:00,Balochistan,12915.52,0.0,12915.52,223.58,57.77,0.978,0.832
2025-01-12 10:15:00,Balochistan,13267.69,0.0,13267.69,228.0,58.19,0.969,0.854
2025-01-12 10:30:00,Balochistan,13421.3,0.0,13421.3,221.96,60.47,0.907,0.864
2025-01-12 10:45:00,Balochistan,12815.64,0.0,12815.64,230.12,55.69,0.963,0.825
2025-01-12 11:00:00,Balochistan,12830.0,0.0,12830.0,227.83,56.31,0.968,0.826
2025-01-12 11:15:00,Balochistan,13264.66,0.0,13264.66,221.95,59.76,0.884,0.854
2025-01-12 11:30:00,Balochistan,12953.76,0.0,12953.76,227.34,56.98,0.908,0.834
2025-01-12 11:45:00,Balochistan,13543.98,0.0,13543.98,225.65,60.02,0.977,0.872
2025-01-12 12:00:00,Balochistan,13623.55,0.0,13623.55,223.3,61.01,0.886,0.877
2025-01-12 12:15:00,Balochistan,13486.86,0.0,13486.86,228.84,58.94,0.968,0.868
2025-01-12 12:30:00,Balochistan,12955.26,0.0,12955.26,231.42,55.98,0.97,0.834
2025-01-12 12:45:00,Balochistan,12522.99,0.0,12522.99,226.13,55.38,0.907,0.806
2025-01-12 13:00:00,Balochistan,13619.36,0.0,13619.36,231.0,58.96,0.932,0.877
2025-01-12 13:15:00,Balochistan,13266.72,0.0,13266.72,225.51,58.83,0.916,0.854
2025-01-12 13:30:00,Balochistan,12968.51,0.0,12968.51,230.17,56.34,0.888,0.835
2025-01-12 13:45:00,Balochistan,13203.28,0.0,13203.28,238.67,55.32,0.925,0.85
2025-01-12 14:00:00,Balochistan,12478.39,0.0,12478.39,237.82,52.47,0.894,0.804
2025-01-12 14:15:00,Balochistan,13437.02,0.0,13437.02,219.12,61.32,0.919,0.865
2025-01-12 14:30:00,Balochistan,13355.06,0.0,13355.06,229.03,58.31,0.889,0.86
2025-01-12 14:45:00,Balochistan,13722.9,0.0,13722.9,228.87,59.96,0.917,0.884
2025-01-12 15:00:00,Balochistan,13112.1,0.0,13112.1,231.71,56.59,0.989,0.844
2025-01-12 15:15:00,Balochistan,12819.49,0.0,12819.49,234.74,54.61,0.888,0.826
2025-01-12 15:30:00,Balochistan,13857.26,0.0,13857.26,236.78,58.52,0.929,0.892
2025-01-12 15:45:00,Balochistan,13175.09,0.0,13175.09,232.19,56.74,0.944,0.848
2025-01-12 16:00:00,Balochistan,13206.18,0.0,13206.18,226.25,58.37,0.966,0.85
2025-01-12 16:15:00,Balochistan,13183.73,0.0,13183.73,238.33,55.32,0.974,0.849
2025-01-12 16:30:00,Balochistan,13201.64,0.0,13201.64,233.05,56.65,0.919,0.85
2025-01-12 16:45:00,Balochistan,13193.91,0.0,13193.91,228.02,57.86,0.934,0.85
2025-01-12 17:00:00,Balochistan,13521.94,0.0,13521.94,226.49,59.7,0.903,0.871
2025-01-12 17:15:00,Balochistan,13078.93,0.0,13078.93,230.49,56.74,0.927,0.842
2025-01-12 17:30:00,Balochistan,12996.82,0.0,12996.82,234.82,55.35,0.96,0.837
2025-01-12 17:45:00,Balochistan,13070.77,0.0,13070.77,228.94,57.09,0.979,0.842
2025-01-12 18:00:00,Balochistan,15999.67,15999.67,15999.67,227.39,70.36,0.945,1.03
2025-01-12 18:15:00,Balochistan,15659.66,15659.66,15659.66,239.92,65.27,0.94,1.008
2025-01-12 18:30:00,Balochistan,15586.68,15586.68,15586.68,235.32,66.24,0.969,1.004
2025-01-12 18:45:00,Balochistan,15661.56,15661.56,15661.56,229.75,68.17,0.887,1.009
2025-01-12 19:00:00,Balochistan,15185.12,15185.12,15185.12,227.84,66.65,0.913,0.978
2025-01-12 19:15:00,Balochistan,15528.31,15528.31,15528.31,224.72,69.1,0.881,1.0
2025-01-12 19:30:00,Balochistan,15726.25,15726.25,15726.25,230.63,68.19,0.898,1.013
2025-01-12 19:45:00,Balochistan,15156.32,15156.32,15156.32,234.08,64.75,0.896,0.976
2025-01-12 20:00:00,Balochistan,15499.01,15499.01,15499.01,236.22,65.61,0.887,0.998
2025-01-12 20:15:00,Balochistan,15647.98,15647.98,15647.98,230.17,67.98,0.969,1.008
2025-01-12 20:30:00,Balochistan,15713.26,15713.26,15713.26,230.38,68.2,0.968,1.012
2025-01-12 20:45:00,Balochistan,15098.0,15098.0,15098.0,217.35,69.46,0.982,0.972
2025-01-12 21:00:00,Balochistan,15493.45,15493.45,15493.45,228.43,67.83,0.928,0.998
2025-01-12 21:15:00,Balochistan,15370.58,15370.58,15370.58,227.56,67.55,0.935,0.99
2025-01-12 21:30:00,Balochistan,15198.58,15198.58,15198.58,241.63,62.9,0.925,0.979
2025-01-12 21:45:00,Balochistan,15837.18,15837.18,15837.18,234.38,67.57,0.899,1.02
2025-01-12 22:00:00,Balochistan,15404.42,15404.42,15404.42,230.43,66.85,0.884,0.992
2025-01-12 22:15:00,Balochistan,14865.96,14865.96,14865.96,225.88,65.81,0.912,0.957
2025-01-12 22:30:00,Balochistan,15411.9,15411.9,15411.9,226.82,67.95,0.95,0.992
2025-01-12 22:45:00,Balochistan,15042.34,15042.34,15042.34,225.61,66.67,0.982,0.969
2025-01-12 23:00:00,Balochistan,9969.4,0.0,9969.4,228.69,43.59,0.889,0.642
2025-01-12 23:15:00,Balochistan,9791.5,0.0,9791.5,236.52,41.4,0.936,0.631
2025-01-12 23:30:00,Balochistan,10285.91,0.0,10285.91,235.01,43.77,0.97,0.662
2025-01-12 23:45:00,Balochistan,9735.58,0.0,9735.58,228.33,42.64,0.931,0.627
2025-01-13 00:00:00,Balochistan,10177.59,0.0,10177.59,227.52,44.73,0.982,0.655
2025-01-13 00:15:00,Balochistan,10302.77,0.0,10302.77,231.04,44.59,0.977,0.663
2025-01-13 00:30:00,Balochistan,9545.02,0.0,9545.02,229.21,41.64,0.886,0.615
2025-01-13 00:45:00,Balochistan,10035.26,0.0,10035.26,227.76,44.06,0.924,0.646
2025-01-13 01:00:00,Balochistan,9678.78,0.0,9678.78,228.65,42.33,0.884,0.623
2025-01-13 01:15:00,Balochistan,9371.8,0.0,9371.8,235.71,39.76,0.881,0.604
2025-01-13 01:30:00,Balochistan,9775.64,0.0,9775.64,224.68,43.51,0.918,0.63
2025-01-13 01:45:00,Balochistan,9679.43,0.0,9679.43,228.7,42.32,0.95,0.623
2025-01-13 02:00:00,Balochistan,9855.94,0.0,9855.94,234.84,41.97,0.921,0.635
2025-01-13 02:15:00,Balochistan,9477.82,0.0,9477.82,222.96,42.51,0.92,0.61
2025-01-13 02:30:00,Balochistan,9088.57,0.0,9088.57,230.92,39.36,0.945,0.585
2025-01-13 02:45:00,Balochistan,9686.5,0.0,9686.5,227.33,42.61,0.959,0.624
2025-01-13 03:00:00,Balochistan,10009.45,0.0,10009.45,235.67,42.47,0.918,0.645
2025-01-13 03:15:00,Balochistan,9385.62,0.0,9385.62,228.89,41.0,0.986,0.604
2025-01-13 03:30:00,Balochistan,9415.15,0.0,9415.15,242.25,38.87,0.976,0.606
2025-01-13 03:45:00,Balochistan,9312.1,0.0,9312.1,226.93,41.03,0.935,0.6
2025-01-13 04:00:00,Balochistan,9929.08,0.0,9929.08,226.9,43.76,0.929,0.639
2025-01-13 04:15:00,Balochistan,10069.74,0.0,10069.74,238.98,42.14,0.944,0.648
2025-01-13 04:30:00,Balochistan,9344.18,0.0,9344.18,233.46,40.03,0.894,0.602
2025-01-13 04:45:00,Balochistan,10257.86,0.0,10257.86,225.93,45.4,0.983,0.661
2025-01-13 05:00:00,Balochistan,9649.78,0.0,9649.78,232.93,41.43,0.95,0.621
2025-01-13 05:15:00,Balochistan,9718.0,0.0,9718.0,229.56,42.33,0.98,0.626
2025-01-13 05:30:00,Balochistan,10029.13,0.0,10029.13,232.56,43.12,0.91,0.646
2025-01-13 05:45:00,Balochistan,9512.74,0.0,9512.74,226.7,41.96,0.911,0.613
2025-01-13 06:00:00,Balochistan,9868.44,0.0,9868.44,227.43,43.39,0.987,0.635
2025-01-13 06:15:00,Balochistan,9603.82,0.0,9603.82,224.0,42.87,0.902,0.618
2025-01-13 06:30:00,Balochistan,10109.04,0.0,10109.04,234.17,43.17,0.963,0.651
2025-01-13 06:45:00,Balochistan,9318.14,0.0,9318.14,232.6,40.06,0.893,0.6
2025-01-13 07:00:00,Balochistan,10077.71,0.0,10077.71,229.85,43.85,0.91,0.649
2025-01-13 07:15:00,Balochistan,10136.41,0.0,10136.41,225.23,45.01,0.918,0.653
2025-01-13 07:30:00,Balochistan,9840.89,0.0,9840.89,231.56,42.5,0.886,0.634
2025-01-13 07:45:00,Balochistan,9189.65,0.0,9189.65,242.64,37.87,0.931,0.592
2025-01-13 08:00:00,Balochistan,10147.75,0.0,10147.75,233.8,43.4,0.94,0.653
2025-01-13 08:15:00,Balochistan,9534.34,0.0,9534.34,234.0,40.74,0.95,0.614
2025-01-13 08:30:00,Balochistan,9300.97,0.0,9300.97,235.36,39.52,0.935,0.599
2025-01-13 08:45:00,Balochistan,10309.92,0.0,10309.92,227.64,45.29,0.922,0.664
2025-01-13 09:00:00,Balochistan,13235.94,0.0,13235.94,219.96,60.17,0.929,0.852
2025-01-13 09:15:00,Balochistan,13084.92,0.0,13084.92,229.03,57.13,0.902,0.843
2025-01-13 09:30:00,Balochistan,13098.75,0.0,13098.75,230.55,56.81,0.936,0.843
2025-01-13 09:45:00,Balochistan,13711.75,0.0,13711.75,226.44,60.55,0.936,0.883
2025-01-13 10:00:00,Balochistan,13928.98,0.0,13928.98,228.6,60.93,0.957,0.897
2025-01-13 10:15:00,Balochistan,13476.37,0.0,13476.37,231.59,58.19,0.893,0.868
2025-01-13 10:30:00,Balochistan,13257.28,0.0,13257.28,231.24,57.33,0.902,0.854
2025-01-13 10:45:00,Balochistan,12718.97,0.0,12718.97,226.15,56.24,0.959,0.819
2025-01-13 11:00:00,Balochistan,13151.56,0.0,13151.56,235.27,55.9,0.928,0.847
2025-01-13 11:15:00,Balochistan,13070.73,0.0,13070.73,223.94,58.37,0.949,0.842
2025-01-13 11:30:00,Balochistan,13097.74,0.0,13097.74,223.6,58.58,0.95,0.843
2025-01-13 11:45:00,Balochistan,12757.22,0.0,12757.22,232.19,54.94,0.985,0.822
2025-01-13 12:00:00,Balochistan,13590.04,0.0,13590.04,231.83,58.62,0.981,0.875
2025-01-13 12:15:00,Balochistan,12808.9,0.0,12808.9,227.4,56.33,0.95,0.825
2025-01-13 12:30:00,Balochistan,12897.05,0.0,12897.05,222.19,58.05,0.895,0.831
2025-01-13 12:45:00,Balochistan,13387.43,0.0,13387.43,233.03,57.45,0.95,0.862
2025-01-13 13:00:00,Balochistan,13331.38,0.0,13331.38,229.56,58.07,0.919,0.858
2025-01-13 13:15:00,Balochistan,12917.78,0.0,12917.78,231.75,55.74,0.895,0.832
2025-01-13 13:30:00,Balochistan,13247.23,0.0,13247.23,228.93,57.87,0.885,0.853
2025-01-13 13:45:00,Balochistan,12815.84,0.0,12815.84,222.6,57.57,0.945,0.825
2025-01-13 14:00:00,Balochistan,13431.02,0.0,13431.02,224.97,59.7,0.939,0.865
2025-01-13 14:15:00,Balochistan,13572.6,0.0,13572.6,226.54,59.91,0.946,0.874
2025-01-13 14:30:00,Balochistan,13242.61,0.0,13242.61,234.76,56.41,0.915,0.853
2025-01-13 14:45:00,Balochistan,13231.06,0.0,13231.06,229.7,57.6,0.979,0.852
2025-01-13 15:00:00,Balochistan,12844.74,0.0,12844.74,233.6,54.99,0.984,0.827
2025-01-13 15:15:00,Balochistan,12957.42,0.0,12957.42,234.86,55.17,0.93,0.834
2025-01-13 15:30:00,Balochistan,13506.78,0.0,13506.78,225.15,59.99,0.968,0.87
2025-01-13 15:45:00,Balochistan,13300.27,0.0,13300.27,224.52,59.24,0.984,0.856
2025-01-13 16:00:00,Balochistan,13526.21,0.0,13526.21,229.54,58.93,0.881,0.871
2025-01-13 16:15:00,Balochistan,13178.13,0.0,13178.13,227.34,57.97,0.972,0.849
2025-01-13 16:30:00,Balochistan,13600.72,0.0,13600.72,231.2,58.83,0.987,0.876
2025-01-13 16:45:00,Balochistan,13404.67,0.0,13404.67,227.78,58.85,0.896,0.863
2025-01-13 17:00:00,Balochistan,13591.17,0.0,13591.17,227.83,59.66,0.894,0.875
2025-01-13 17:15:00,Balochistan,13578.31,0.0,13578.31,231.79,58.58,0.903,0.874
2025-01-13 17:30:00,Balochistan,13042.36,0.0,13042.36,234.84,55.54,0.924,0.84
2025-01-13 17:45:00,Balochistan,13440.4,0.0,13440.4,232.74,57.75,0.913,0.866
2025-01-13 18:00:00,Balochistan,15622.02,15622.02,15622.02,222.68,70.15,0.943,1.006
2025-01-13 18:15:00,Balochistan,15570.3,15570.3,15570.3,225.8,68.96,0.95,1.003
2025-01-13 18:30:00,Balochistan,16287.78,16287.78,16287.78,230.14,70.77,0.937,1.049
2025-01-13 18:45:00,Balochistan,14960.03,14960.03,14960.03,229.16,65.28,0.92,0.963
2025-01-13 19:00:00,Balochistan,15793.29,15793.29,15793.29,237.09,66.61,0.947,1.017
2025-01-13 19:15:00,Balochistan,15580.57,15580.57,15580.57,236.96,65.75,0.913,1.003
2025-01-13 19:30:00,Balochistan,15943.28,15943.28,15943.28,232.33,68.62,0.977,1.027
2025-01-13 19:45:00,Balochistan,14857.87,14857.87,14857.87,229.49,64.74,0.973,0.957
2025-01-13 20:00:00,Balochistan,15673.49,15673.49,15673.49,229.6,68.27,0.928,1.009
2025-01-13 20:15:00,Balochistan,15143.91,15143.91,15143.91,225.52,67.15,0.989,0.975
2025-01-13 20:30:00,Balochistan,15657.41,15657.41,15657.41,233.22,67.14,0.981,1.008
2025-01-13 20:45:00,Balochistan,15411.4,15411.4,15411.4,229.31,67.21,0.914,0.992
2025-01-13 21:00:00,Balochistan,15830.02,15830.02,15830.02,235.03,67.35,0.929,1.019
2025-01-13 21:15:00,Balochistan,15444.74,15444.74,15444.74,229.15,67.4,0.989,0.995
2025-01-13 21:30:00,Balochistan,15625.19,15625.19,15625.19,228.19,68.48,0.921,1.006
2025-01-13 21:45:00,Balochistan,15741.42,15741.42,15741.42,241.23,65.25,0.886,1.014
2025-01-13 22:00:00,Balochistan,15307.4,15307.4,15307.4,227.96,67.15,0.891,0.986
2025-01-13 22:15:00,Balochistan,15611.89,15611.89,15611.89,235.7,66.24,0.921,1.005
2025-01-13 22:30:00,Balochistan,15705.48,15705.48,15705.48,219.91,71.42,0.91,1.011
2025-01-13 22:45:00,Balochistan,15512.67,15512.67,15512.67,228.46,67.9,0.976,0.999
2025-01-13 23:00:00,Balochistan,9661.47,0.0,9661.47,230.71,41.88,0.931,0.622
2025-01-13 23:15:00,Balochistan,9745.11,0.0,9745.11,231.97,42.01,0.896,0.628
2025-01-13 23:30:00,Balochistan,9561.83,0.0,9561.83,232.36,41.15,0.904,0.616
2025-01-13 23:45:00,Balochistan,9854.43,0.0,9854.43,227.38,43.34,0.903,0.635
2025-01-14 00:00:00,Balochistan,9911.07,0.0,9911.07,235.85,42.02,0.923,0.638
2025-01-14 00:15:00,Balochistan,9597.97,0.0,9597.97,232.26,41.32,0.905,0.618
2025-01-14 00:30:00,Balochistan,10151.21,0.0,10151.21,229.53,44.23,0.886,0.654
2025-01-14 00:45:00,Balochistan,9388.63,0.0,9388.63,241.02,38.95,0.989,0.605
2025-01-14 01:00:00,Balochistan,10188.42,0.0,10188.42,229.44,44.41,0.903,0.656
2025-01-14 01:15:00,Balochistan,9696.62,0.0,9696.62,230.31,42.1,0.918,0.624
2025-01-14 01:30:00,Balochistan,9496.35,0.0,9496.35,231.17,41.08,0.924,0.612
2025-01-14 01:45:00,Balochistan,10085.31,0.0,10085.31,229.34,43.98,0.943,0.649
2025-01-14 02:00:00,Balochistan,9144.43,0.0,9144.43,233.73,39.12,0.922,0.589
2025-01-14 02:15:00,Balochistan,9414.74,0.0,9414.74,231.14,40.73,0.932,0.606
2025-01-14 02:30:00,Balochistan,10372.3,0.0,10372.3,230.39,45.02,0.945,0.668
2025-01-14 02:45:00,Balochistan,9884.83,0.0,9884.83,219.93,44.95,0.882,0.637
2025-01-14 03:00:00,Balochistan,9456.87,0.0,9456.87,233.74,40.46,0.972,0.609
2025-01-14 03:15:00,Balochistan,9550.04,0.0,9550.04,232.49,41.08,0.915,0.615
